symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
DJ30.,LONG,2026-02-26 11:05:00,2026-02-26 14:40:00,49429.37,49575.77000000001,49387.54142857143,49575.77000000001,70.5,10039.2,TP,EUROPE,3,11,2026-02,215.0,3.403,3.5,2950.23,78380.11,20.9143,41.83,0.00085
NAS100.,SHORT,2026-02-27 12:00:00,2026-02-27 12:30:00,24958.96,25000.574285714283,25000.574285714283,24813.310000000005,94.1,-4104.1,SL,EUROPE,4,12,2026-02,30.0,-1.047,3.5,3919.01,74276.01,20.3071,41.61,0.00167
DJ30.,SHORT,2026-02-27 12:15:00,2026-02-27 15:20:00,49276.37,49074.16999999999,49334.141428571435,49074.16999999999,67.8,13437.96,TP,EUROPE,4,12,2026-02,185.0,3.429,3.5,3919.01,87713.97,29.3857,57.77,0.00117
SP500.,SHORT,2026-02-27 12:05:00,2026-02-27 15:30:00,6886.89,6856.635,6895.534285714286,6856.635,124.9,3691.42,TP,EUROPE,4,12,2026-02,205.0,0.942,3.5,3919.01,91405.39,4.2571,8.64,0.00126
NAS100.,LONG,2026-03-02 11:45:00,2026-03-02 16:30:00,24601.0,24792.999999999993,24546.14285714286,24792.999999999993,83.3,15827.0,TP,EUROPE,0,11,2026-03,285.0,3.463,3.5,4570.27,107232.39,27.9286,54.86,0.00223
DJ30.,LONG,2026-03-02 11:50:00,2026-03-02 16:45:00,48411.05,48721.2,48322.43571428572,48721.2,51.5,15766.72,TP,EUROPE,0,11,2026-03,295.0,3.45,3.5,4570.27,122999.11,44.3071,88.61,0.00183
SP500.,LONG,2026-03-02 11:35:00,2026-03-02 17:00:00,6802.7,6855.924999999999,6787.492857142857,6855.924999999999,124.9,6560.37,TP,EUROPE,0,11,2026-03,325.0,1.435,3.5,4570.27,129559.48,7.4786,15.21,0.00224
NAS100.,SHORT,2026-03-05 10:00:00,2026-03-05 11:00:00,25006.93,25055.251428571428,25055.251428571428,24837.805000000004,124.9,-6285.15,SL,EUROPE,3,10,2026-03,60.0,-0.97,3.5,6477.97,123274.34,25.1857,48.32,0.00193
SP500.,SHORT,2026-03-05 10:00:00,2026-03-05 11:00:00,6846.9,6858.239999999999,6858.239999999999,6807.210000000003,124.9,-1503.8,SL,EUROPE,3,10,2026-03,60.0,-0.232,3.5,6477.97,121770.54,5.67,11.34,0.00166
DJ30.,LONG,2026-03-10 08:40:00,2026-03-10 10:25:00,47655.38,47873.880000000005,47592.951428571425,47873.880000000005,97.5,20913.75,TP,EUROPE,1,8,2026-03,105.0,3.435,3.5,6088.53,142684.29,31.2143,62.43,0.00131
NAS100.,LONG,2026-03-10 08:50:00,2026-03-10 11:05:00,24948.27,25103.870000000003,24903.812857142857,25103.870000000003,124.9,19184.64,TP,EUROPE,1,8,2026-03,135.0,3.151,3.5,6088.53,161868.93,22.0786,44.46,0.00178
SP500.,LONG,2026-03-10 08:30:00,2026-03-10 11:05:00,6785.68,6820.905000000003,6775.615714285714,6820.905000000003,124.9,4312.17,TP,EUROPE,1,8,2026-03,155.0,0.708,3.5,6088.53,166181.1,5.0271,10.06,0.00148
DJ30.,LONG,2026-03-13 12:55:00,2026-03-13 15:45:00,46710.08,47005.879999999976,46625.56571428572,47005.879999999976,98.3,28683.94,TP,EUROPE,4,12,2026-03,170.0,3.452,3.5,8309.06,194865.04,42.2571,84.51,0.00181
NAS100.,LONG,2026-03-13 12:35:00,2026-03-13 15:45:00,24516.32,24721.92,24457.577142857142,24721.92,124.9,25429.64,TP,EUROPE,4,12,2026-03,190.0,3.06,3.5,8309.06,220294.68,29.3964,58.74,0.0024
