symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
NAS100.,SHORT,2025-07-28 10:30:00,2025-07-28 10:55:00,23416.2,23430.95,23430.95,23364.575,36.4,-536.9,SL,EUROPE,0,10,2025-07,25.0,-0.999,3.5,537.53,10213.63,7.5,14.75,0.00063
SP500.,SHORT,2025-07-28 10:15:00,2025-07-28 13:40:00,6417.6,6405.419999999998,6421.080000000001,6405.419999999998,124.9,1521.28,TP,EUROPE,0,10,2025-07,205.0,2.83,3.5,537.53,11734.91,1.74,3.48,0.00054
DJ30.,SHORT,2025-07-28 10:05:00,2025-07-28 13:45:00,45082.95,44956.7,45119.021428571425,44956.7,14.9,1881.12,TP,EUROPE,0,10,2025-07,220.0,3.5,3.5,537.53,13616.04,17.5357,36.07,0.0008
DJ30.,SHORT,2025-07-29 10:05:00,2025-07-29 10:45:00,44896.51,44924.08142857143,44924.08142857143,44800.01000000001,24.6,-678.26,SL,EUROPE,1,10,2025-07,40.0,-0.996,3.5,680.8,12937.78,13.2857,27.57,0.00061
DJ30.,LONG,2025-07-29 11:25:00,2025-07-29 12:55:00,44936.01,44899.29571428572,44899.29571428572,45064.509999999995,17.6,-646.17,SL,EUROPE,1,11,2025-07,90.0,-0.999,3.5,646.89,12291.61,17.8571,36.71,0.00082
NAS100.,SHORT,2025-07-31 12:35:00,2025-07-31 15:30:00,23668.49,23688.775714285715,23688.775714285715,23597.490000000005,30.2,-612.63,SL,EUROPE,3,12,2025-07,175.0,-0.997,3.5,614.58,11678.98,10.2679,20.29,0.00086
DJ30.,LONG,2025-08-05 08:10:00,2025-08-05 10:05:00,44261.55,44313.04999999999,44246.83571428572,44313.04999999999,39.6,2039.4,TP,EUROPE,1,8,2025-08,115.0,3.492,3.5,583.95,13718.38,7.8571,14.71,0.00033
SP500.,LONG,2025-08-05 08:00:00,2025-08-05 10:35:00,6345.53,6342.744285714285,6342.744285714285,6355.280000000001,124.9,-347.94,SL,EUROPE,1,8,2025-08,155.0,-0.596,3.5,583.95,13370.44,1.2679,2.79,0.00044
DJ30.,LONG,2025-08-08 10:45:00,2025-08-08 11:45:00,44052.55,44024.478571428575,44024.478571428575,44150.8,23.8,-668.1,SL,EUROPE,4,10,2025-08,60.0,-0.999,3.5,668.52,12702.34,14.5357,28.07,0.00064
SP500.,LONG,2025-08-08 10:50:00,2025-08-08 16:45:00,6356.81,6371.504999999999,6352.611428571429,6371.504999999999,124.9,1835.41,TP,EUROPE,4,10,2025-08,355.0,2.745,3.5,668.52,14537.75,2.1593,4.2,0.00066
NAS100.,LONG,2025-08-11 10:10:00,2025-08-11 10:30:00,23662.3,23647.514285714286,23647.514285714286,23714.049999999996,49.1,-725.98,SL,EUROPE,0,10,2025-08,20.0,-0.999,3.5,726.89,13811.77,7.3929,14.79,0.00062
DJ30.,LONG,2025-08-11 12:40:00,2025-08-11 15:30:00,44294.45,44273.59285714285,44273.59285714285,44367.450000000004,33.1,-690.37,SL,EUROPE,0,12,2025-08,170.0,-1.0,3.5,690.59,13121.4,10.9286,20.86,0.00047
NAS100.,LONG,2025-08-12 10:10:00,2025-08-12 10:30:00,23581.81,23556.06,23556.06,23671.935,25.4,-654.05,SL,EUROPE,1,10,2025-08,20.0,-0.997,3.5,656.07,12467.35,12.75,25.75,0.00109
DJ30.,SHORT,2025-08-12 12:20:00,2025-08-12 14:10:00,44043.92,43969.16999999999,44065.27714285714,43969.16999999999,29.1,2175.23,TP,EUROPE,1,12,2025-08,110.0,3.489,3.5,623.37,14642.57,10.9286,21.36,0.00048
SP500.,SHORT,2025-08-12 12:10:00,2025-08-12 14:50:00,6382.82,6372.160000000001,6385.865714285714,6372.160000000001,124.9,1331.43,TP,EUROPE,1,12,2025-08,160.0,2.136,3.5,623.37,15974.01,1.6479,3.05,0.00048
NAS100.,SHORT,2025-08-12 12:25:00,2025-08-12 15:20:00,23559.56,23575.63142857143,23575.63142857143,23503.310000000005,38.7,-621.96,SL,EUROPE,1,12,2025-08,175.0,-0.998,3.5,623.37,15352.04,7.9107,16.07,0.00068
DJ30.,LONG,2025-08-14 11:00:00,2025-08-14 13:50:00,44968.42,44936.13428571428,44936.13428571428,45081.42000000001,23.7,-765.17,SL,EUROPE,3,11,2025-08,170.0,-0.997,3.5,767.6,14586.87,15.8929,32.29,0.00072
NAS100.,LONG,2025-08-14 10:55:00,2025-08-14 15:30:00,23851.41,23833.874285714286,23833.874285714286,23912.784999999996,43.7,-766.31,SL,EUROPE,3,10,2025-08,275.0,-0.998,3.5,767.6,13820.56,8.6429,17.54,0.00074
NAS100.,SHORT,2025-08-15 11:25:00,2025-08-15 11:50:00,23850.41,23793.160000000003,23866.76714285714,23793.160000000003,42.2,2415.95,TP,EUROPE,4,11,2025-08,25.0,3.496,3.5,691.03,16236.51,8.3036,16.36,0.00069
