symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
DJ30.,SHORT,2025-07-31 13:05:00,2025-07-31 16:30:00,44638.01,44523.009999999995,44670.86714285715,44523.009999999995,18.9,2173.5,TP,EUROPE,3,13,2025-07,205.0,3.487,3.5,623.28,10008.84,16.6786,32.86,0.00074
DJ30.,LONG,2025-08-05 08:10:00,2025-08-05 10:05:00,44261.55,44313.04999999999,44246.83571428572,44313.04999999999,47.6,2451.4,TP,EUROPE,1,8,2025-08,115.0,3.499,3.5,700.62,12460.24,7.8571,14.71,0.00033
SP500.,LONG,2025-08-05 08:00:00,2025-08-05 10:35:00,6345.53,6342.744285714285,6342.744285714285,6355.280000000001,124.9,-347.94,SL,EUROPE,1,8,2025-08,155.0,-0.497,3.5,700.62,12112.3,1.2679,2.79,0.00044
DJ30.,LONG,2025-08-05 13:10:00,2025-08-05 13:25:00,44287.55,44261.72142857143,44261.72142857143,44377.95000000001,32.8,-847.18,SL,EUROPE,1,13,2025-08,15.0,-0.999,3.5,847.86,11265.13,13.1643,25.83,0.00058
NAS100.,LONG,2025-08-05 13:25:00,2025-08-05 15:15:00,23273.55,23256.3,23256.3,23333.925,45.7,-788.32,SL,EUROPE,1,13,2025-08,110.0,-1.0,3.5,788.56,10476.8,8.75,17.25,0.00074
SP500.,LONG,2025-08-05 13:25:00,2025-08-05 15:15:00,6348.03,6344.102857142857,6344.102857142857,6361.775,124.9,-490.5,SL,EUROPE,1,13,2025-08,110.0,-0.622,3.5,788.56,9986.3,2.0886,3.93,0.00062
DJ30.,SHORT,2025-08-06 12:05:00,2025-08-06 16:30:00,44309.55,44181.30000000001,44346.19285714286,44181.30000000001,19.0,2436.75,TP,EUROPE,2,12,2025-08,265.0,3.486,3.5,699.04,12423.05,17.8214,36.64,0.00083
SP500.,SHORT,2025-08-06 12:05:00,2025-08-06 17:20:00,6324.86,6303.695,6330.907142857142,6303.695,115.5,2444.56,TP,EUROPE,2,12,2025-08,315.0,3.497,3.5,699.04,14867.61,2.9636,6.05,0.00096
DJ30.,LONG,2025-08-08 10:45:00,2025-08-08 11:45:00,44052.55,44024.478571428575,44024.478571428575,44150.8,37.0,-1038.64,SL,EUROPE,4,10,2025-08,60.0,-0.998,3.5,1040.73,13828.97,14.5357,28.07,0.00064
SP500.,LONG,2025-08-08 10:50:00,2025-08-08 16:45:00,6356.81,6371.504999999999,6352.611428571429,6371.504999999999,124.9,1835.41,TP,EUROPE,4,10,2025-08,355.0,1.764,3.5,1040.73,15664.37,2.1593,4.2,0.00066
NAS100.,LONG,2025-08-11 10:10:00,2025-08-11 10:30:00,23662.3,23647.514285714286,23647.514285714286,23714.049999999996,74.1,-1095.62,SL,EUROPE,0,10,2025-08,20.0,-0.999,3.5,1096.51,14568.75,7.3929,14.79,0.00062
NAS100.,LONG,2025-08-11 13:25:00,2025-08-11 13:40:00,23649.4,23635.557142857146,23635.557142857146,23697.85,73.6,-1018.83,SL,EUROPE,0,13,2025-08,15.0,-0.999,3.5,1019.81,13549.92,7.0464,13.84,0.00059
SP500.,LONG,2025-08-11 13:25:00,2025-08-11 13:45:00,6402.35,6399.761428571429,6399.761428571429,6411.41,124.9,-323.31,SL,EUROPE,0,13,2025-08,20.0,-0.317,3.5,1019.81,13226.6,1.2943,2.59,0.0004
DJ30.,LONG,2025-08-11 12:40:00,2025-08-11 15:30:00,44294.45,44273.59285714285,44273.59285714285,44367.450000000004,48.8,-1017.83,SL,EUROPE,0,12,2025-08,170.0,-0.998,3.5,1019.81,12208.78,10.9286,20.86,0.00047
NAS100.,LONG,2025-08-12 10:10:00,2025-08-12 10:30:00,23581.81,23556.06,23556.06,23671.935,33.1,-852.32,SL,EUROPE,1,10,2025-08,20.0,-0.997,3.5,854.61,11356.45,12.75,25.75,0.00109
DJ30.,SHORT,2025-08-12 12:20:00,2025-08-12 14:10:00,44043.92,43969.16999999999,44065.27714285714,43969.16999999999,37.2,2780.7,TP,EUROPE,1,12,2025-08,110.0,3.498,3.5,794.95,14137.15,10.9286,21.36,0.00048
SP500.,SHORT,2025-08-12 12:10:00,2025-08-12 14:50:00,6382.82,6372.160000000001,6385.865714285714,6372.160000000001,124.9,1331.43,TP,EUROPE,1,12,2025-08,160.0,1.675,3.5,794.95,15468.58,1.6479,3.05,0.00048
NAS100.,SHORT,2025-08-12 12:25:00,2025-08-12 15:20:00,23559.56,23575.63142857143,23575.63142857143,23503.310000000005,49.4,-793.93,SL,EUROPE,1,12,2025-08,175.0,-0.999,3.5,794.95,14674.66,7.9107,16.07,0.00068
