symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
NAS100.,LONG,2026-03-20 11:10:00,2026-03-20 11:25:00,24422.51,24394.090357142857,24394.090357142857,24493.55910714285,124.9,-3549.61,SL,EUROPE,4,11,2026-03,15.0,-0.907,2.5,3914.3,70825.41,18.9464,28.42,0.00116
SP500.,LONG,2026-03-20 11:05:00,2026-03-20 11:25:00,6627.15,6619.958571428572,6619.958571428572,6645.128571428568,124.9,-898.21,SL,EUROPE,4,11,2026-03,20.0,-0.229,2.5,3914.3,69927.2,4.7943,7.19,0.00109
NAS100.,SHORT,2026-03-20 12:15:00,2026-03-20 12:50:00,24325.26,24225.639464285712,24365.108214285712,24225.639464285712,87.7,8736.72,TP,EUROPE,4,12,2026-03,35.0,2.499,2.5,3496.36,78663.92,26.7321,39.85,0.00164
SP500.,SHORT,2026-03-20 12:15:00,2026-03-20 12:50:00,6605.28,6581.53267857143,6614.778928571428,6581.53267857143,124.9,2966.04,TP,EUROPE,4,12,2026-03,35.0,0.848,2.5,3496.36,81629.96,6.4193,9.5,0.00144
DJ30.,SHORT,2026-03-20 12:15:00,2026-03-20 13:00:00,46022.35,45852.42589285715,46090.31964285714,45852.42589285715,51.4,8734.1,TP,EUROPE,4,12,2026-03,45.0,2.498,2.5,3496.36,90364.06,45.6464,67.97,0.00148
DJ30.,LONG,2026-03-23 12:20:00,2026-03-23 12:30:00,45405.35,45325.517857142855,45325.517857142855,45604.93035714286,56.5,-4510.52,SL,EUROPE,0,12,2026-03,10.0,-0.998,2.5,4518.2,85853.54,53.2214,79.83,0.00176
NAS100.,LONG,2026-03-23 12:15:00,2026-03-23 12:30:00,23750.85,23698.658928571425,23698.658928571425,23881.327678571433,86.5,-4514.53,SL,EUROPE,0,12,2026-03,15.0,-0.999,2.5,4518.2,81339.01,34.9607,52.19,0.0022
SP500.,LONG,2026-03-23 12:20:00,2026-03-23 12:30:00,6473.25,6461.25,6461.25,6503.25,124.9,-1498.8,SL,EUROPE,0,12,2026-03,10.0,-0.332,2.5,4518.2,79840.21,8.0,12.0,0.00185
NAS100.,SHORT,2026-03-23 13:35:00,2026-03-23 13:50:00,23658.6,23710.023214285713,23710.023214285713,23530.041964285712,77.6,-3990.44,SL,EUROPE,0,13,2026-03,15.0,-1.0,2.5,3992.01,75849.77,34.2821,51.42,0.00217
SP500.,SHORT,2026-03-23 13:20:00,2026-03-23 13:50:00,6455.25,6467.0775,6467.0775,6425.68125,124.9,-1477.25,SL,EUROPE,0,13,2026-03,30.0,-0.37,2.5,3992.01,74372.52,7.965,11.83,0.00183
NAS100.,LONG,2026-03-24 09:10:00,2026-03-24 10:00:00,24115.41,24231.901071428572,24068.81357142857,24231.901071428572,79.8,9295.99,TP,EUROPE,1,9,2026-03,50.0,2.5,2.5,3718.63,83668.51,31.0643,46.6,0.00193
DJ30.,SHORT,2026-03-24 12:30:00,2026-03-24 12:55:00,46131.05,46225.45892857143,46225.45892857143,45895.02767857143,44.3,-4182.32,SL,EUROPE,1,12,2026-03,25.0,-1.0,2.5,4183.43,79486.19,63.9393,94.41,0.00205
SP500.,SHORT,2026-03-24 12:35:00,2026-03-24 12:55:00,6575.32,6588.388214285714,6588.388214285714,6542.649464285714,124.9,-1632.22,SL,EUROPE,1,12,2026-03,20.0,-0.39,2.5,4183.43,77853.97,8.7921,13.07,0.00199
NAS100.,SHORT,2026-03-24 12:40:00,2026-03-24 16:05:00,24212.61,24078.248392857146,24266.354642857143,24078.248392857146,77.8,10453.33,TP,EUROPE,1,12,2026-03,205.0,2.499,2.5,4183.43,88307.3,35.9964,53.74,0.00222
NAS100.,SHORT,2026-03-25 09:30:00,2026-03-25 09:40:00,24153.46,24177.856428571427,24177.856428571427,24092.468928571427,124.9,-3047.11,SL,EUROPE,2,9,2026-03,10.0,-0.69,2.5,4415.37,85260.19,16.2643,24.4,0.00101
SP500.,SHORT,2026-03-25 09:30:00,2026-03-25 09:40:00,6594.88,6600.386071428572,6600.386071428572,6581.11482142857,124.9,-687.71,SL,EUROPE,2,9,2026-03,10.0,-0.156,2.5,4415.37,84572.48,3.6707,5.51,0.00083
DJ30.,SHORT,2026-03-25 09:30:00,2026-03-25 09:45:00,46464.35,46498.989285714284,46498.989285714284,46377.75178571428,124.9,-4326.45,SL,EUROPE,2,9,2026-03,15.0,-0.98,2.5,4415.37,80246.03,23.0929,34.64,0.00075
DJ30.,LONG,2026-03-25 11:00:00,2026-03-25 11:50:00,46615.55,46558.76428571429,46558.76428571429,46757.51428571428,70.6,-4009.07,SL,EUROPE,2,11,2026-03,50.0,-0.999,2.5,4012.3,76236.96,37.8571,56.79,0.00122
SP500.,LONG,2026-03-25 11:00:00,2026-03-25 11:55:00,6619.45,6611.212142857143,6611.212142857143,6640.044642857143,124.9,-1028.91,SL,EUROPE,2,11,2026-03,55.0,-0.256,2.5,4012.3,75208.05,5.5786,8.24,0.00124
NAS100.,LONG,2026-03-25 11:00:00,2026-03-25 12:45:00,24273.41,24236.531428571427,24236.531428571427,24365.60642857143,108.7,-4008.7,SL,EUROPE,2,11,2026-03,105.0,-0.999,2.5,4012.3,71199.35,24.2857,36.88,0.00152
DJ30.,SHORT,2026-03-25 13:30:00,2026-03-25 14:00:00,46539.05,46601.364285714284,46601.364285714284,46383.2642857143,57.1,-3558.15,SL,EUROPE,2,13,2026-03,30.0,-0.999,2.5,3559.97,67641.21,41.5429,62.31,0.00134
DJ30.,SHORT,2026-03-26 08:05:00,2026-03-26 09:00:00,46348.35,46270.76964285715,46379.38214285714,46270.76964285715,108.9,8448.5,TP,EUROPE,3,8,2026-03,55.0,2.498,2.5,3382.06,76089.71,20.0214,31.03,0.00067
NAS100.,SHORT,2026-03-26 08:10:00,2026-03-26 09:00:00,24123.71,24064.687678571427,24147.31892857143,24064.687678571427,124.9,7371.89,TP,EUROPE,3,8,2026-03,50.0,2.18,2.5,3382.06,83461.6,15.7393,23.61,0.00098
SP500.,SHORT,2026-03-26 08:05:00,2026-03-26 09:00:00,6580.6,6567.847321428572,6585.701071428572,6567.847321428572,124.9,1592.81,TP,EUROPE,3,8,2026-03,55.0,0.471,2.5,3382.06,85054.41,3.4007,5.1,0.00078
