time,open,high,low,close,tick_volume,spread,real_volume
2026-03-23 12:35:00,45320.35,45327.35,45268.35,45303.35,965,130,0
2026-03-23 12:40:00,45302.35,45325.35,45287.05,45304.35,947,130,0
2026-03-23 12:45:00,45303.05,45349.35,45299.05,45315.35,953,130,0
2026-03-23 12:50:00,45316.35,45333.35,45288.05,45290.05,898,130,0
2026-03-23 12:55:00,45290.05,45322.05,45280.35,45311.35,911,130,0
2026-03-23 13:00:00,45311.05,45336.05,45294.35,45328.05,1038,130,0
2026-03-23 13:05:00,45327.05,45377.05,45305.05,45356.35,973,130,0
2026-03-23 13:10:00,45355.85,45379.05,45317.05,45320.05,916,130,0
2026-03-23 13:15:00,45322.05,45339.35,45284.05,45317.05,868,130,0
2026-03-23 13:20:00,45315.35,45318.35,45261.05,45268.05,972,130,0
2026-03-23 13:25:00,45268.05,45296.35,45257.35,45263.05,912,130,0
2026-03-23 13:30:00,45262.35,45308.35,45258.05,45297.05,875,130,0
2026-03-23 13:35:00,45296.35,45330.35,45252.05,45257.35,882,130,0
2026-03-23 13:40:00,45257.35,45282.05,45243.35,45282.05,917,130,0
2026-03-23 13:45:00,45281.35,45282.35,45221.05,45245.35,889,130,0
2026-03-23 13:50:00,45244.35,45403.35,45240.05,45308.05,1238,130,0
2026-03-23 13:55:00,45307.35,45329.05,45285.05,45324.05,895,130,0
2026-03-23 14:00:00,45324.05,45366.35,45321.05,45356.05,906,130,0
2026-03-23 14:05:00,45356.35,46739.5,45351.05,46703.5,1432,130,0
2026-03-23 14:10:00,46700.5,46961.05,46600.5,46880.0,980,130,0
2026-03-23 14:15:00,46880.5,46936.7,46699.7,46751.5,1928,130,0
2026-03-23 14:20:00,46752.0,46752.0,46400.7,46536.7,1881,190,0
2026-03-23 14:25:00,46538.7,46581.7,46362.0,46508.7,1758,130,0
2026-03-23 14:30:00,46511.7,46853.55,46506.05,46811.05,1743,130,0
2026-03-23 14:35:00,46811.05,46829.55,46605.55,46628.05,1643,130,0
2026-03-23 14:40:00,46627.05,46634.05,46397.7,46427.05,1540,130,0
2026-03-23 14:45:00,46428.05,46452.05,46249.55,46399.05,1688,130,0
2026-03-23 14:50:00,46396.05,46403.05,46233.05,46392.7,1601,130,0
2026-03-23 14:55:00,46394.55,46396.05,46182.05,46246.55,1628,130,0
2026-03-23 15:00:00,46246.05,46333.05,46149.55,46305.55,1674,130,0
2026-03-23 15:05:00,46305.05,46381.55,46216.7,46380.05,1531,130,0
2026-03-23 15:10:00,46379.55,46401.05,46261.55,46261.55,1479,130,0
2026-03-23 15:15:00,46263.55,46457.05,46252.55,46457.05,1455,130,0
2026-03-23 15:20:00,46453.55,46490.05,46408.05,46433.55,1380,130,0
2026-03-23 15:25:00,46433.55,46504.35,46432.55,46465.7,1147,130,0
2026-03-23 15:30:00,46465.7,46465.7,46338.55,46353.05,1472,130,0
2026-03-23 15:35:00,46352.05,46460.7,46336.7,46368.05,1432,130,0
2026-03-23 15:40:00,46374.05,46637.0,46330.55,46622.7,1668,190,0
2026-03-23 15:45:00,46624.7,46655.55,46553.5,46625.7,1529,130,0
2026-03-23 15:50:00,46624.7,46679.55,46584.55,46606.55,1528,130,0
2026-03-23 15:55:00,46606.55,46628.05,46570.55,46622.05,1513,130,0
2026-03-23 16:00:00,46623.05,46670.55,46537.05,46565.55,1663,130,0
2026-03-23 16:05:00,46566.05,46569.35,46491.05,46547.55,1495,130,0
2026-03-23 16:10:00,46547.05,46555.35,46475.05,46489.05,1339,130,0
2026-03-23 16:15:00,46487.55,46527.05,46472.55,46472.55,1249,130,0
2026-03-23 16:20:00,46474.55,46503.05,46413.55,46450.05,1144,130,0
2026-03-23 16:25:00,46443.7,46446.05,46377.55,46393.05,1242,130,0
2026-03-23 16:30:00,46395.05,46453.55,46238.35,46271.35,1957,130,0
2026-03-23 16:35:00,46271.35,46409.35,46217.05,46407.35,1864,130,0
2026-03-23 16:40:00,46404.35,46536.55,46329.7,46428.05,1765,130,0
2026-03-23 16:45:00,46424.05,46457.35,46339.35,46451.35,1840,130,0
2026-03-23 16:50:00,46454.35,46548.35,46440.35,46504.35,1579,130,0
2026-03-23 16:55:00,46502.35,46567.35,46431.05,46562.05,1583,130,0
2026-03-23 17:00:00,46561.05,46633.35,46474.35,46481.35,1611,130,0
2026-03-23 17:05:00,46482.35,46533.35,46435.35,46530.35,1564,130,0
2026-03-23 17:10:00,46530.35,46571.35,46482.35,46535.35,1491,130,0
2026-03-23 17:15:00,46535.35,46610.35,46531.35,46610.35,1291,130,0
2026-03-23 17:20:00,46609.35,46679.35,46566.35,46631.35,1198,130,0
2026-03-23 17:25:00,46633.35,46641.35,46533.05,46560.35,1345,130,0
2026-03-23 17:30:00,46561.35,46581.35,46517.35,46558.35,1287,130,0
2026-03-23 17:35:00,46560.35,46593.35,46497.35,46534.35,1242,130,0
2026-03-23 17:40:00,46533.35,46575.35,46508.35,46546.35,1198,130,0
2026-03-23 17:45:00,46546.35,46668.35,46517.35,46629.35,1280,130,0
2026-03-23 17:50:00,46628.35,46664.35,46576.35,46632.35,1264,130,0
2026-03-23 17:55:00,46632.35,46660.35,46594.35,46636.35,1154,130,0
2026-03-23 18:00:00,46638.35,46770.35,46626.35,46739.35,1149,130,0
2026-03-23 18:05:00,46739.35,46774.35,46703.35,46736.35,1183,130,0
2026-03-23 18:10:00,46735.35,46771.35,46716.35,46733.35,1059,130,0
2026-03-23 18:15:00,46732.35,46746.35,46669.35,46672.35,1046,130,0
2026-03-23 18:20:00,46672.35,46742.35,46633.35,46731.35,1145,130,0
2026-03-23 18:25:00,46732.35,46742.35,46646.35,46652.35,1105,130,0
2026-03-23 18:30:00,46653.35,46685.35,46618.35,46636.35,1132,130,0
2026-03-23 18:35:00,46636.35,46640.35,46555.35,46556.35,1149,130,0
2026-03-23 18:40:00,46556.35,46581.35,46508.35,46534.35,1233,130,0
2026-03-23 18:45:00,46533.35,46544.35,46477.35,46516.35,1194,130,0
2026-03-23 18:50:00,46515.35,46528.35,46397.35,46401.35,1471,130,0
2026-03-23 18:55:00,46401.35,46408.35,46310.35,46316.35,1584,130,0
2026-03-23 19:00:00,46317.35,46390.35,46310.35,46344.35,1510,130,0
2026-03-23 19:05:00,46344.35,46374.35,46313.35,46342.35,1296,130,0
2026-03-23 19:10:00,46340.35,46390.35,46320.35,46345.35,1224,130,0
2026-03-23 19:15:00,46345.35,46355.35,46266.35,46280.35,1194,130,0
2026-03-23 19:20:00,46280.35,46304.35,46237.35,46257.35,1227,130,0
2026-03-23 19:25:00,46257.35,46269.35,46151.35,46162.35,1203,130,0
